run_dir	method	molecule	config	seed	episode	n_actions	n_rot	n_cnot	gate_token_counts	rot_qubit_counts	cnot_edge_counts	cnot_src_counts	cnot_targ_counts	qubit_touch_counts	qubits_touched
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13821	11	5	6	"{""CNOT(1->4)"": 2, ""CNOT(2->4)"": 1, ""CNOT(3->4)"": 1, ""CNOT(4->1)"": 1, ""CNOT(5->4)"": 1, ""RX(q=1)"": 1, ""RX(q=3)"": 1, ""RY(q=4)"": 2, ""RY(q=5)"": 1}"	"{""q1"": 1, ""q3"": 1, ""q4"": 2, ""q5"": 1}"	"{""CNOT(1->4)"": 2, ""CNOT(2->4)"": 1, ""CNOT(3->4)"": 1, ""CNOT(4->1)"": 1, ""CNOT(5->4)"": 1}"	"{""q1"": 2, ""q2"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 1}"	"{""q1"": 1, ""q4"": 5}"	"{""q1"": 4, ""q2"": 1, ""q3"": 2, ""q4"": 8, ""q5"": 2}"	"[""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13822	8	3	5	"{""CNOT(1->3)"": 1, ""CNOT(3->0)"": 1, ""CNOT(3->5)"": 1, ""CNOT(4->2)"": 1, ""CNOT(5->2)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RY(q=2)"": 1}"	"{""q2"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(1->3)"": 1, ""CNOT(3->0)"": 1, ""CNOT(3->5)"": 1, ""CNOT(4->2)"": 1, ""CNOT(5->2)"": 1}"	"{""q1"": 1, ""q3"": 2, ""q4"": 1, ""q5"": 1}"	"{""q0"": 1, ""q2"": 2, ""q3"": 1, ""q5"": 1}"	"{""q0"": 1, ""q1"": 1, ""q2"": 3, ""q3"": 3, ""q4"": 2, ""q5"": 3}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13823	12	7	5	"{""CNOT(1->2)"": 1, ""CNOT(2->5)"": 1, ""CNOT(4->3)"": 1, ""CNOT(5->1)"": 1, ""CNOT(5->4)"": 1, ""RX(q=3)"": 1, ""RX(q=4)"": 1, ""RY(q=2)"": 1, ""RY(q=5)"": 2, ""RZ(q=0)"": 1, ""RZ(q=1)"": 1}"	"{""q0"": 1, ""q1"": 1, ""q2"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 2}"	"{""CNOT(1->2)"": 1, ""CNOT(2->5)"": 1, ""CNOT(4->3)"": 1, ""CNOT(5->1)"": 1, ""CNOT(5->4)"": 1}"	"{""q1"": 1, ""q2"": 1, ""q4"": 1, ""q5"": 2}"	"{""q1"": 1, ""q2"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 1}"	"{""q0"": 1, ""q1"": 3, ""q2"": 3, ""q3"": 2, ""q4"": 3, ""q5"": 5}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13824	10	6	4	"{""CNOT(0->3)"": 1, ""CNOT(2->0)"": 1, ""CNOT(4->1)"": 1, ""CNOT(5->0)"": 1, ""RX(q=4)"": 1, ""RY(q=0)"": 1, ""RY(q=4)"": 1, ""RY(q=5)"": 1, ""RZ(q=0)"": 1, ""RZ(q=1)"": 1}"	"{""q0"": 2, ""q1"": 1, ""q4"": 2, ""q5"": 1}"	"{""CNOT(0->3)"": 1, ""CNOT(2->0)"": 1, ""CNOT(4->1)"": 1, ""CNOT(5->0)"": 1}"	"{""q0"": 1, ""q2"": 1, ""q4"": 1, ""q5"": 1}"	"{""q0"": 2, ""q1"": 1, ""q3"": 1}"	"{""q0"": 5, ""q1"": 2, ""q2"": 1, ""q3"": 1, ""q4"": 3, ""q5"": 2}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13825	11	6	5	"{""CNOT(1->3)"": 1, ""CNOT(4->1)"": 1, ""CNOT(5->3)"": 1, ""CNOT(5->4)"": 2, ""RX(q=0)"": 1, ""RX(q=2)"": 1, ""RX(q=5)"": 1, ""RY(q=0)"": 1, ""RZ(q=2)"": 1, ""RZ(q=5)"": 1}"	"{""q0"": 2, ""q2"": 2, ""q5"": 2}"	"{""CNOT(1->3)"": 1, ""CNOT(4->1)"": 1, ""CNOT(5->3)"": 1, ""CNOT(5->4)"": 2}"	"{""q1"": 1, ""q4"": 1, ""q5"": 3}"	"{""q1"": 1, ""q3"": 2, ""q4"": 2}"	"{""q0"": 2, ""q1"": 2, ""q2"": 2, ""q3"": 2, ""q4"": 3, ""q5"": 5}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13826	6	4	2	"{""CNOT(0->2)"": 1, ""CNOT(4->2)"": 1, ""RX(q=2)"": 1, ""RX(q=4)"": 1, ""RY(q=5)"": 1, ""RZ(q=2)"": 1}"	"{""q2"": 2, ""q4"": 1, ""q5"": 1}"	"{""CNOT(0->2)"": 1, ""CNOT(4->2)"": 1}"	"{""q0"": 1, ""q4"": 1}"	"{""q2"": 2}"	"{""q0"": 1, ""q2"": 4, ""q4"": 2, ""q5"": 1}"	"[""q0"", ""q2"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13827	9	5	4	"{""CNOT(0->5)"": 1, ""CNOT(2->0)"": 1, ""CNOT(2->4)"": 1, ""CNOT(5->4)"": 1, ""RX(q=5)"": 1, ""RY(q=1)"": 1, ""RY(q=2)"": 1, ""RY(q=3)"": 1, ""RZ(q=1)"": 1}"	"{""q1"": 2, ""q2"": 1, ""q3"": 1, ""q5"": 1}"	"{""CNOT(0->5)"": 1, ""CNOT(2->0)"": 1, ""CNOT(2->4)"": 1, ""CNOT(5->4)"": 1}"	"{""q0"": 1, ""q2"": 2, ""q5"": 1}"	"{""q0"": 1, ""q4"": 2, ""q5"": 1}"	"{""q0"": 2, ""q1"": 2, ""q2"": 3, ""q3"": 1, ""q4"": 2, ""q5"": 3}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13828	4	3	1	"{""CNOT(5->1)"": 1, ""RX(q=5)"": 1, ""RY(q=4)"": 1, ""RZ(q=4)"": 1}"	"{""q4"": 2, ""q5"": 1}"	"{""CNOT(5->1)"": 1}"	"{""q5"": 1}"	"{""q1"": 1}"	"{""q1"": 1, ""q4"": 2, ""q5"": 2}"	"[""q1"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13829	7	2	5	"{""CNOT(0->3)"": 1, ""CNOT(1->3)"": 1, ""CNOT(2->4)"": 1, ""CNOT(3->2)"": 1, ""CNOT(5->0)"": 1, ""RX(q=4)"": 1, ""RY(q=5)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""CNOT(0->3)"": 1, ""CNOT(1->3)"": 1, ""CNOT(2->4)"": 1, ""CNOT(3->2)"": 1, ""CNOT(5->0)"": 1}"	"{""q0"": 1, ""q1"": 1, ""q2"": 1, ""q3"": 1, ""q5"": 1}"	"{""q0"": 1, ""q2"": 1, ""q3"": 2, ""q4"": 1}"	"{""q0"": 2, ""q1"": 1, ""q2"": 2, ""q3"": 3, ""q4"": 2, ""q5"": 2}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13830	3	1	2	"{""CNOT(1->0)"": 1, ""CNOT(4->5)"": 1, ""RY(q=4)"": 1}"	"{""q4"": 1}"	"{""CNOT(1->0)"": 1, ""CNOT(4->5)"": 1}"	"{""q1"": 1, ""q4"": 1}"	"{""q0"": 1, ""q5"": 1}"	"{""q0"": 1, ""q1"": 1, ""q4"": 2, ""q5"": 1}"	"[""q0"", ""q1"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13831	10	4	6	"{""CNOT(0->3)"": 1, ""CNOT(1->4)"": 1, ""CNOT(2->1)"": 1, ""CNOT(3->1)"": 1, ""CNOT(3->4)"": 1, ""CNOT(5->0)"": 1, ""RX(q=0)"": 1, ""RX(q=2)"": 1, ""RX(q=4)"": 1, ""RY(q=5)"": 1}"	"{""q0"": 1, ""q2"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(0->3)"": 1, ""CNOT(1->4)"": 1, ""CNOT(2->1)"": 1, ""CNOT(3->1)"": 1, ""CNOT(3->4)"": 1, ""CNOT(5->0)"": 1}"	"{""q0"": 1, ""q1"": 1, ""q2"": 1, ""q3"": 2, ""q5"": 1}"	"{""q0"": 1, ""q1"": 2, ""q3"": 1, ""q4"": 2}"	"{""q0"": 3, ""q1"": 3, ""q2"": 2, ""q3"": 3, ""q4"": 3, ""q5"": 2}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13832	5	3	2	"{""CNOT(3->4)"": 1, ""CNOT(4->2)"": 1, ""RY(q=1)"": 1, ""RY(q=4)"": 1, ""RY(q=5)"": 1}"	"{""q1"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(3->4)"": 1, ""CNOT(4->2)"": 1}"	"{""q3"": 1, ""q4"": 1}"	"{""q2"": 1, ""q4"": 1}"	"{""q1"": 1, ""q2"": 1, ""q3"": 1, ""q4"": 3, ""q5"": 1}"	"[""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13833	6	4	2	"{""CNOT(0->2)"": 1, ""CNOT(5->4)"": 1, ""RX(q=1)"": 1, ""RX(q=5)"": 1, ""RY(q=3)"": 1, ""RY(q=4)"": 1}"	"{""q1"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(0->2)"": 1, ""CNOT(5->4)"": 1}"	"{""q0"": 1, ""q5"": 1}"	"{""q2"": 1, ""q4"": 1}"	"{""q0"": 1, ""q1"": 1, ""q2"": 1, ""q3"": 1, ""q4"": 2, ""q5"": 2}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13834	30	17	13	"{""CNOT(0->1)"": 2, ""CNOT(1->3)"": 1, ""CNOT(2->1)"": 1, ""CNOT(2->5)"": 2, ""CNOT(3->4)"": 2, ""CNOT(3->5)"": 1, ""CNOT(4->3)"": 1, ""CNOT(4->5)"": 1, ""CNOT(5->3)"": 1, ""CNOT(5->4)"": 1, ""RX(q=0)"": 1, ""RX(q=1)"": 1, ""RX(q=2)"": 2, ""RX(q=3)"": 1, ""RX(q=5)"": 1, ""RY(q=0)"": 1, ""RY(q=2)"": 4, ""RY(q=4)"": 1, ""RY(q=5)"": 4, ""RZ(q=1)"": 1}"	"{""q0"": 2, ""q1"": 2, ""q2"": 6, ""q3"": 1, ""q4"": 1, ""q5"": 5}"	"{""CNOT(0->1)"": 2, ""CNOT(1->3)"": 1, ""CNOT(2->1)"": 1, ""CNOT(2->5)"": 2, ""CNOT(3->4)"": 2, ""CNOT(3->5)"": 1, ""CNOT(4->3)"": 1, ""CNOT(4->5)"": 1, ""CNOT(5->3)"": 1, ""CNOT(5->4)"": 1}"	"{""q0"": 2, ""q1"": 1, ""q2"": 3, ""q3"": 3, ""q4"": 2, ""q5"": 2}"	"{""q1"": 3, ""q3"": 3, ""q4"": 3, ""q5"": 4}"	"{""q0"": 4, ""q1"": 6, ""q2"": 9, ""q3"": 7, ""q4"": 6, ""q5"": 11}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13835	15	8	7	"{""CNOT(0->1)"": 1, ""CNOT(0->3)"": 1, ""CNOT(4->0)"": 1, ""CNOT(4->1)"": 1, ""CNOT(4->3)"": 1, ""CNOT(4->5)"": 1, ""CNOT(5->3)"": 1, ""RX(q=2)"": 1, ""RX(q=3)"": 1, ""RX(q=4)"": 1, ""RY(q=0)"": 1, ""RY(q=3)"": 1, ""RY(q=4)"": 1, ""RZ(q=0)"": 1, ""RZ(q=3)"": 1}"	"{""q0"": 2, ""q2"": 1, ""q3"": 3, ""q4"": 2}"	"{""CNOT(0->1)"": 1, ""CNOT(0->3)"": 1, ""CNOT(4->0)"": 1, ""CNOT(4->1)"": 1, ""CNOT(4->3)"": 1, ""CNOT(4->5)"": 1, ""CNOT(5->3)"": 1}"	"{""q0"": 2, ""q4"": 4, ""q5"": 1}"	"{""q0"": 1, ""q1"": 2, ""q3"": 3, ""q5"": 1}"	"{""q0"": 5, ""q1"": 2, ""q2"": 1, ""q3"": 6, ""q4"": 6, ""q5"": 2}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13836	5	2	3	"{""CNOT(2->3)"": 1, ""CNOT(4->5)"": 1, ""CNOT(5->1)"": 1, ""RX(q=1)"": 1, ""RX(q=4)"": 1}"	"{""q1"": 1, ""q4"": 1}"	"{""CNOT(2->3)"": 1, ""CNOT(4->5)"": 1, ""CNOT(5->1)"": 1}"	"{""q2"": 1, ""q4"": 1, ""q5"": 1}"	"{""q1"": 1, ""q3"": 1, ""q5"": 1}"	"{""q1"": 2, ""q2"": 1, ""q3"": 1, ""q4"": 2, ""q5"": 2}"	"[""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13837	5	2	3	"{""CNOT(3->0)"": 1, ""CNOT(3->5)"": 1, ""CNOT(5->0)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""CNOT(3->0)"": 1, ""CNOT(3->5)"": 1, ""CNOT(5->0)"": 1}"	"{""q3"": 2, ""q5"": 1}"	"{""q0"": 2, ""q5"": 1}"	"{""q0"": 2, ""q3"": 2, ""q4"": 1, ""q5"": 3}"	"[""q0"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13838	3	2	1	"{""CNOT(5->1)"": 1, ""RY(q=4)"": 1, ""RY(q=5)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""CNOT(5->1)"": 1}"	"{""q5"": 1}"	"{""q1"": 1}"	"{""q1"": 1, ""q4"": 1, ""q5"": 2}"	"[""q1"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13839	9	6	3	"{""CNOT(3->4)"": 1, ""CNOT(4->2)"": 1, ""CNOT(5->2)"": 1, ""RX(q=1)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RY(q=4)"": 1, ""RZ(q=3)"": 1, ""RZ(q=4)"": 1}"	"{""q1"": 1, ""q3"": 1, ""q4"": 3, ""q5"": 1}"	"{""CNOT(3->4)"": 1, ""CNOT(4->2)"": 1, ""CNOT(5->2)"": 1}"	"{""q3"": 1, ""q4"": 1, ""q5"": 1}"	"{""q2"": 2, ""q4"": 1}"	"{""q1"": 1, ""q2"": 2, ""q3"": 2, ""q4"": 5, ""q5"": 2}"	"[""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13840	8	6	2	"{""CNOT(1->5)"": 1, ""CNOT(5->2)"": 1, ""RX(q=1)"": 1, ""RX(q=2)"": 1, ""RX(q=5)"": 1, ""RY(q=2)"": 2, ""RY(q=4)"": 1}"	"{""q1"": 1, ""q2"": 3, ""q4"": 1, ""q5"": 1}"	"{""CNOT(1->5)"": 1, ""CNOT(5->2)"": 1}"	"{""q1"": 1, ""q5"": 1}"	"{""q2"": 1, ""q5"": 1}"	"{""q1"": 2, ""q2"": 4, ""q4"": 1, ""q5"": 3}"	"[""q1"", ""q2"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13841	3	3	0	"{""RX(q=0)"": 1, ""RX(q=5)"": 1, ""RY(q=4)"": 1}"	"{""q0"": 1, ""q4"": 1, ""q5"": 1}"	{}	{}	{}	"{""q0"": 1, ""q4"": 1, ""q5"": 1}"	"[""q0"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13842	7	5	2	"{""CNOT(4->0)"": 1, ""CNOT(4->1)"": 1, ""RX(q=1)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RY(q=0)"": 1, ""RY(q=1)"": 1}"	"{""q0"": 1, ""q1"": 2, ""q4"": 1, ""q5"": 1}"	"{""CNOT(4->0)"": 1, ""CNOT(4->1)"": 1}"	"{""q4"": 2}"	"{""q0"": 1, ""q1"": 1}"	"{""q0"": 2, ""q1"": 3, ""q4"": 3, ""q5"": 1}"	"[""q0"", ""q1"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13843	4	4	0	"{""RY(q=4)"": 1, ""RY(q=5)"": 1, ""RZ(q=1)"": 1, ""RZ(q=2)"": 1}"	"{""q1"": 1, ""q2"": 1, ""q4"": 1, ""q5"": 1}"	{}	{}	{}	"{""q1"": 1, ""q2"": 1, ""q4"": 1, ""q5"": 1}"	"[""q1"", ""q2"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13844	3	3	0	"{""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RZ(q=0)"": 1}"	"{""q0"": 1, ""q4"": 1, ""q5"": 1}"	{}	{}	{}	"{""q0"": 1, ""q4"": 1, ""q5"": 1}"	"[""q0"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13845	8	6	2	"{""CNOT(0->2)"": 1, ""CNOT(2->0)"": 1, ""RX(q=1)"": 1, ""RX(q=2)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RY(q=3)"": 1, ""RZ(q=1)"": 1}"	"{""q1"": 2, ""q2"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 1}"	"{""CNOT(0->2)"": 1, ""CNOT(2->0)"": 1}"	"{""q0"": 1, ""q2"": 1}"	"{""q0"": 1, ""q2"": 1}"	"{""q0"": 2, ""q1"": 2, ""q2"": 3, ""q3"": 1, ""q4"": 1, ""q5"": 1}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13846	5	5	0	"{""RX(q=3)"": 1, ""RX(q=4)"": 1, ""RX(q=5)"": 1, ""RZ(q=0)"": 1, ""RZ(q=5)"": 1}"	"{""q0"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 2}"	{}	{}	{}	"{""q0"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 2}"	"[""q0"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13847	3	2	1	"{""CNOT(3->1)"": 1, ""RX(q=5)"": 1, ""RY(q=4)"": 1}"	"{""q4"": 1, ""q5"": 1}"	"{""CNOT(3->1)"": 1}"	"{""q3"": 1}"	"{""q1"": 1}"	"{""q1"": 1, ""q3"": 1, ""q4"": 1, ""q5"": 1}"	"[""q1"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13848	31	14	17	"{""CNOT(0->1)"": 1, ""CNOT(0->3)"": 1, ""CNOT(0->4)"": 2, ""CNOT(1->3)"": 2, ""CNOT(1->4)"": 1, ""CNOT(2->0)"": 1, ""CNOT(3->2)"": 1, ""CNOT(3->4)"": 1, ""CNOT(4->1)"": 1, ""CNOT(5->0)"": 2, ""CNOT(5->4)"": 4, ""RX(q=3)"": 2, ""RX(q=4)"": 1, ""RY(q=1)"": 1, ""RY(q=2)"": 1, ""RY(q=3)"": 1, ""RY(q=4)"": 4, ""RY(q=5)"": 2, ""RZ(q=5)"": 2}"	"{""q1"": 1, ""q2"": 1, ""q3"": 3, ""q4"": 5, ""q5"": 4}"	"{""CNOT(0->1)"": 1, ""CNOT(0->3)"": 1, ""CNOT(0->4)"": 2, ""CNOT(1->3)"": 2, ""CNOT(1->4)"": 1, ""CNOT(2->0)"": 1, ""CNOT(3->2)"": 1, ""CNOT(3->4)"": 1, ""CNOT(4->1)"": 1, ""CNOT(5->0)"": 2, ""CNOT(5->4)"": 4}"	"{""q0"": 4, ""q1"": 3, ""q2"": 1, ""q3"": 2, ""q4"": 1, ""q5"": 6}"	"{""q0"": 3, ""q1"": 2, ""q2"": 1, ""q3"": 3, ""q4"": 8}"	"{""q0"": 7, ""q1"": 6, ""q2"": 3, ""q3"": 8, ""q4"": 14, ""q5"": 10}"	"[""q0"", ""q1"", ""q2"", ""q3"", ""q4"", ""q5""]"
/home/ubuntu/NeurIPS2026/PSQASBench/results/crlqas/L2_LiH_Equil_6q/Formal_EXP/L2_LiH_Equil_6q_cobyla_20k_curriculum/seed11111	crlqas	L2_LiH_Equil_6q	L2_LiH_Equil_6q_cobyla_20k_curriculum	seed11111	13849	6	4	2	"{""CNOT(2->4)"": 1, ""CNOT(5->4)"": 1, ""RX(q=3)"": 1, ""RX(q=5)"": 1, ""RY(q=2)"": 1, ""RY(q=3)"": 1}"	"{""q2"": 1, ""q3"": 2, ""q5"": 1}"	"{""CNOT(2->4)"": 1, ""CNOT(5->4)"": 1}"	"{""q2"": 1, ""q5"": 1}"	"{""q4"": 2}"	"{""q2"": 2, ""q3"": 2, ""q4"": 2, ""q5"": 2}"	"[""q2"", ""q3"", ""q4"", ""q5""]"
